y,CDF_x,CDF_y
0.293646,1.044779,0.790460
0.643073,1.044791,0.790480
0.047799,1.044833,0.790500
0.072332,1.044839,0.790520
0.391941,1.044847,0.790540
0.292575,1.044911,0.790560
0.131425,1.044930,0.790580
1.078913,1.045238,0.790600
0.177447,1.045290,0.790620
0.855300,1.045314,0.790640
0.326126,1.045477,0.790660
0.203164,1.045634,0.790680
0.719865,1.045669,0.790700
0.374243,1.045675,0.790720
0.681571,1.045745,0.790740
0.010010,1.045778,0.790760
0.854755,1.045910,0.790780
0.019630,1.045995,0.790800
0.410876,1.046071,0.790820
0.679436,1.046077,0.790840
1.006893,1.046117,0.790860
1.001576,1.046197,0.790880
0.764169,1.046198,0.790900
0.084776,1.046330,0.790920
0.424374,1.046371,0.790940
0.054312,1.046381,0.790960
0.265170,1.046519,0.790980
0.323005,1.046522,0.791000
0.597279,1.046593,0.791020
1.007160,1.046635,0.791040
0.040778,1.046680,0.791060
1.724657,1.046701,0.791080
0.447403,1.046734,0.791100
1.211156,1.046758,0.791120
1.656421,1.046801,0.791140
0.675023,1.046909,0.791160
1.137347,1.046958,0.791180
0.083699,1.046985,0.791200
0.237898,1.046988,0.791220
0.207788,1.047005,0.791240
0.889438,1.047026,0.791260
0.279581,1.047047,0.791280
0.330077,1.047123,0.791300
0.084914,1.047132,0.791320
1.278292,1.047169,0.791340
0.401695,1.047196,0.791360
0.418784,1.047227,0.791380
1.469819,1.047253,0.791400
0.495947,1.047265,0.791420
1.558253,1.047276,0.791440
1.144446,1.047323,0.791460
1.060828,1.047405,0.791480
0.256893,1.047520,0.791500
0.708478,1.047651,0.791520
0.170747,1.047675,0.791540
0.313954,1.047685,0.791560
0.865819,1.047720,0.791580
1.368088,1.047756,0.791600
0.116907,1.047812,0.791620
0.598533,1.047940,0.791640
0.389325,1.048056,0.791660
0.621666,1.048122,0.791680
0.180228,1.048233,0.791700
0.113190,1.048316,0.791720
1.094206,1.048367,0.791740
2.337706,1.048375,0.791760
0.520342,1.048396,0.791780
0.131508,1.048424,0.791800
0.170238,1.048457,0.791820
0.553075,1.048509,0.791840
1.243931,1.048516,0.791860
0.566451,1.048608,0.791880
0.702427,1.048684,0.791900
0.137298,1.048728,0.791920
1.368982,1.048735,0.791940
1.133955,1.048753,0.791960
0.397071,1.048829,0.791980
0.054386,1.048873,0.792000
0.066270,1.049013,0.792020
0.001759,1.049069,0.792040
0.172852,1.049193,0.792060
0.171247,1.049280,0.792080
0.933760,1.049335,0.792100
0.208617,1.049411,0.792120
0.428702,1.049423,0.792140
0.441990,1.049425,0.792160
0.033109,1.049493,0.792180
0.035262,1.049528,0.792200
0.029574,1.049563,0.792220
0.510080,1.049613,0.792240
0.833581,1.049640,0.792260
0.960400,1.049640,0.792280
1.333646,1.049640,0.792300
1.984133,1.049728,0.792320
0.368633,1.049749,0.792340
1.081249,1.049825,0.792360
0.360315,1.049979,0.792380
1.366070,1.050048,0.792400
0.903791,1.050100,0.792420
0.023472,1.050211,0.792440
1.126300,1.050213,0.792460
0.055900,1.050251,0.792480
0.522654,1.050319,0.792500
0.094300,1.050368,0.792520
0.570640,1.050371,0.792540
0.405628,1.050378,0.792560
0.106411,1.050393,0.792580
0.357526,1.050418,0.792600
0.338781,1.050509,0.792620
0.073819,1.050511,0.792640
0.587888,1.050537,0.792660
0.060092,1.050549,0.792680
0.523571,1.050558,0.792700
0.745765,1.050748,0.792720
0.851723,1.050777,0.792740
3.391746,1.050842,0.792760
0.643927,1.050906,0.792780
0.612769,1.051020,0.792800
0.122503,1.051072,0.792820
0.258264,1.051176,0.792840
1.352783,1.051203,0.792860
0.277384,1.051286,0.792880
0.163523,1.051372,0.792900
1.211657,1.051414,0.792920
0.224890,1.051532,0.792940
1.073917,1.051534,0.792960
0.168344,1.051534,0.792980
0.617669,1.051769,0.793000
0.096491,1.051786,0.793020
0.512104,1.051808,0.793040
0.103233,1.051838,0.793060
0.213332,1.051986,0.793080
0.784281,1.052109,0.793100
0.394182,1.052176,0.793120
0.150338,1.052186,0.793140
0.316447,1.052288,0.793160
0.245838,1.052329,0.793180
3.465150,1.052354,0.793200
1.325651,1.052469,0.793220
0.180095,1.052485,0.793240
0.074587,1.052504,0.793260
0.166167,1.052605,0.793280
0.577976,1.052684,0.793300
0.327965,1.052705,0.793320
1.444213,1.052719,0.793340
0.040692,1.052724,0.793360
0.008857,1.052834,0.793380
0.749222,1.052877,0.793400
0.058940,1.052902,0.793420
0.866989,1.052935,0.793440
0.760649,1.052960,0.793460
0.312412,1.053005,0.793480
1.285467,1.053024,0.793500
0.150172,1.053070,0.793520
0.175804,1.053102,0.793540
0.015338,1.053269,0.793560
0.590554,1.053385,0.793580
0.030112,1.053451,0.793600
1.108727,1.053510,0.793620
1.131861,1.053513,0.793640
0.427289,1.053532,0.793660
0.070842,1.053670,0.793680
0.148132,1.053688,0.793700
0.879952,1.053743,0.793720
1.607941,1.053923,0.793740
1.184014,1.054012,0.793760
0.816208,1.054222,0.793780
0.945496,1.054272,0.793800
1.286057,1.054288,0.793820
0.224255,1.054565,0.793840
3.192463,1.054672,0.793860
1.372487,1.054962,0.793880
0.372594,1.055047,0.793900
0.003310,1.055112,0.793920
0.231552,1.055418,0.793940
0.746305,1.055488,0.793960
0.307273,1.055571,0.793980
0.277527,1.055735,0.794000
0.916455,1.055790,0.794020
1.012430,1.055849,0.794040
0.110647,1.055932,0.794060
2.557938,1.055993,0.794080
0.953601,1.056324,0.794100
0.358095,1.056340,0.794120
1.294735,1.056362,0.794140
0.744210,1.056462,0.794160
0.688133,1.056559,0.794180
1.045290,1.056647,0.794200
0.071904,1.056709,0.794220
0.404862,1.056845,0.794240
1.910892,1.056898,0.794260
0.159365,1.057003,0.794280
0.702290,1.057357,0.794300
1.228754,1.057423,0.794320
0.141677,1.057435,0.794340
0.008905,1.057496,0.794360
0.437219,1.057598,0.794380
1.050213,1.057800,0.794400
0.013040,1.057803,0.794420
0.884766,1.057820,0.794440
0.363989,1.057824,0.794460
0.402798,1.057919,0.794480
1.199848,1.057998,0.794500
0.130386,1.058044,0.794520
0.750338,1.058044,0.794540
1.751124,1.058078,0.794560
0.492743,1.058212,0.794580
0.166107,1.058234,0.794600
1.127294,1.058235,0.794620
0.634569,1.058248,0.794640
1.354333,1.058351,0.794660
0.527017,1.058644,0.794680
0.041434,1.058657,0.794700
1.304426,1.058666,0.794720
0.721776,1.058695,0.794740
0.731787,1.058731,0.794760
1.800113,1.058743,0.794780
1.962161,1.058962,0.794800
0.736896,1.059042,0.794820
1.426486,1.059074,0.794840
0.639665,1.059128,0.794860
0.799298,1.059145,0.794880
2.077651,1.059264,0.794900
0.054449,1.059316,0.794920
0.595124,1.059340,0.794940
0.128932,1.059454,0.794960
0.174302,1.059475,0.794980
0.439074,1.059492,0.795000
0.303846,1.059508,0.795020
0.222533,1.059524,0.795040
0.135155,1.059527,0.795060
1.031813,1.059549,0.795080
0.358824,1.059656,0.795100
0.203219,1.059667,0.795120
0.014539,1.059798,0.795140
0.213211,1.059828,0.795160
0.629825,1.059898,0.795180
0.286446,1.059914,0.795200
0.682109,1.059958,0.795220
1.160517,1.060013,0.795240
0.917735,1.060014,0.795260
0.082977,1.060056,0.795280
0.110379,1.060083,0.795300
2.367164,1.060097,0.795320
3.631875,1.060122,0.795340
0.204271,1.060225,0.795360
0.831585,1.060231,0.795380
0.300551,1.060343,0.795400
0.281640,1.060346,0.795420
1.316200,1.060355,0.795440
1.268116,1.060428,0.795460
0.236962,1.060457,0.795480
0.309626,1.060483,0.795500
0.266872,1.060518,0.795520
0.954053,1.060598,0.795540
0.163237,1.060607,0.795560
1.646421,1.060758,0.795580
0.721276,1.060776,0.795600
0.194639,1.060781,0.795620
0.212793,1.060792,0.795640
0.437440,1.060828,0.795660
0.688293,1.060842,0.795680
0.255339,1.060935,0.795700
0.351329,1.060969,0.795720
0.403571,1.060981,0.795740
0.084341,1.061083,0.795760
0.475629,1.061145,0.795780
0.528576,1.061222,0.795800
0.400630,1.061226,0.795820
0.490468,1.061237,0.795840
0.609944,1.061238,0.795860
1.061145,1.061255,0.795880
0.330865,1.061259,0.795900
0.172282,1.061461,0.795920
0.149125,1.061480,0.795940
1.148584,1.061691,0.795960
0.071311,1.061718,0.795980
0.436504,1.061878,0.796000
0.260948,1.061898,0.796020
0.943921,1.062001,0.796040
0.541827,1.062014,0.796060
1.469897,1.062046,0.796080
0.041989,1.062088,0.796100
0.248972,1.062115,0.796120
0.040563,1.062145,0.796140
1.059042,1.062164,0.796160
1.263523,1.062240,0.796180
1.962954,1.062264,0.796200
2.050360,1.062341,0.796220
3.627495,1.062482,0.796240
0.018306,1.062518,0.796260
0.223020,1.062603,0.796280
0.791902,1.062633,0.796300
0.618923,1.062659,0.796320
0.647364,1.062766,0.796340
0.078980,1.062816,0.796360
0.287658,1.062880,0.796380
0.046781,1.062977,0.796400
0.587685,1.063052,0.796420
0.702387,1.063081,0.796440
1.342602,1.063087,0.796460
0.584831,1.063216,0.796480
1.764202,1.063290,0.796500
2.184771,1.063340,0.796520
0.751216,1.063397,0.796540
0.416683,1.063405,0.796560
0.389766,1.063478,0.796580
0.659635,1.063509,0.796600
0.426844,1.063585,0.796620
0.136461,1.063658,0.796640
2.668478,1.063663,0.796660
0.083123,1.063766,0.796680
0.179270,1.063896,0.796700
0.107884,1.063897,0.796720
0.461549,1.064081,0.796740
0.404805,1.064169,0.796760
1.164215,1.064174,0.796780
0.378509,1.064183,0.796800
0.229250,1.064193,0.796820
0.072535,1.064237,0.796840
0.889600,1.064275,0.796860
0.012565,1.064285,0.796880
0.105281,1.064371,0.796900
0.132142,1.064392,0.796920
1.180646,1.064407,0.796940
0.227229,1.064411,0.796960
0.306825,1.064416,0.796980
0.362091,1.064515,0.797000
0.088566,1.064620,0.797020
1.060355,1.064638,0.797040
1.324584,1.064903,0.797060
0.466631,1.065175,0.797080
2.556042,1.065190,0.797100
0.564744,1.065225,0.797120
0.891642,1.065246,0.797140
0.727206,1.065247,0.797160
0.177863,1.065268,0.797180
0.445500,1.065284,0.797200
0.098847,1.065328,0.797220
0.777803,1.065397,0.797240
0.114940,1.065481,0.797260
0.393041,1.065525,0.797280
0.192938,1.065546,0.797300
0.863164,1.065561,0.797320
0.194969,1.065650,0.797340
0.337375,1.065800,0.797360
0.790208,1.065900,0.797380
0.504029,1.065909,0.797400
0.210193,1.065936,0.797420
0.423037,1.065941,0.797440
0.877394,1.065982,0.797460
0.023120,1.066030,0.797480
4.122860,1.066031,0.797500
0.824525,1.066143,0.797520
0.022150,1.066159,0.797540
0.328994,1.066225,0.797560
0.719808,1.066261,0.797580
0.156091,1.066281,0.797600
1.643225,1.066324,0.797620
1.374793,1.066470,0.797640
4.229424,1.066513,0.797660
0.665289,1.066562,0.797680
0.221919,1.066611,0.797700
0.225886,1.066668,0.797720
0.300707,1.066720,0.797740
0.346843,1.066729,0.797760
0.827122,1.066817,0.797780
0.949583,1.066851,0.797800
0.342198,1.066873,0.797820
0.066980,1.066905,0.797840
0.310455,1.066939,0.797860
0.044975,1.067183,0.797880
0.115906,1.067286,0.797900
0.847560,1.067298,0.797920
0.996719,1.067352,0.797940
1.428466,1.067365,0.797960
0.767101,1.067376,0.797980
0.020642,1.067409,0.798000
0.463973,1.067431,0.798020
0.617946,1.067485,0.798040
0.393615,1.067535,0.798060
0.016147,1.067839,0.798080
0.337724,1.067941,0.798100
0.620438,1.067969,0.798120
0.128032,1.068036,0.798140
0.139613,1.068045,0.798160
1.848217,1.068226,0.798180
0.076845,1.068235,0.798200
1.641040,1.068258,0.798220
0.207982,1.068279,0.798240
0.784882,1.068286,0.798260
0.020121,1.068477,0.798280
0.337662,1.068662,0.798300
0.519414,1.068756,0.798320
0.082794,1.068781,0.798340
0.401808,1.068825,0.798360
0.033825,1.068874,0.798380
1.538600,1.068904,0.798400
0.080197,1.068922,0.798420
0.647323,1.068991,0.798440
0.162718,1.069007,0.798460
0.174141,1.069080,0.798480
0.041850,1.069278,0.798500
0.588492,1.069313,0.798520
0.376171,1.069320,0.798540
1.292896,1.069329,0.798560
0.215749,1.069332,0.798580
1.546416,1.069360,0.798600
1.082222,1.069409,0.798620
0.061175,1.069424,0.798640
0.073923,1.069468,0.798660
0.005711,1.069532,0.798680
1.299104,1.069670,0.798700
0.073524,1.069709,0.798720
0.063773,1.069818,0.798740
0.147873,1.070001,0.798760
0.348740,1.070091,0.798780
0.842286,1.070103,0.798800
1.867127,1.070213,0.798820
0.236790,1.070228,0.798840
0.213728,1.070233,0.798860
0.953236,1.070363,0.798880
0.157151,1.070437,0.798900
0.413486,1.070455,0.798920
2.002496,1.070489,0.798940
0.096065,1.070573,0.798960
2.181563,1.070617,0.798980
0.834958,1.070635,0.799000
0.488906,1.070673,0.799020
0.952118,1.070693,0.799040
1.032481,1.070858,0.799060
0.099539,1.070912,0.799080
0.364605,1.070935,0.799100
2.370829,1.071066,0.799120
1.949007,1.071147,0.799140
1.246441,1.071170,0.799160
1.419648,1.071213,0.799180
0.066386,1.071232,0.799200
0.536581,1.071252,0.799220
0.080176,1.071279,0.799240
0.063785,1.071395,0.799260
0.189602,1.071472,0.799280
0.011661,1.071537,0.799300
0.278185,1.071542,0.799320
0.415651,1.071570,0.799340
0.629178,1.071608,0.799360
0.144288,1.071763,0.799380
0.826109,1.071842,0.799400
0.516384,1.072102,0.799420
0.794453,1.072113,0.799440
1.931008,1.072254,0.799460
0.773184,1.072289,0.799480
0.311689,1.072310,0.799500
0.309516,1.072403,0.799520
0.039688,1.072524,0.799540
0.946389,1.072587,0.799560
0.447485,1.072656,0.799580
0.718274,1.072720,0.799600
0.912080,1.072864,0.799620
0.035980,1.072907,0.799640
0.822802,1.072929,0.799660
0.577792,1.072946,0.799680
0.111304,1.073072,0.799700
0.839140,1.073138,0.799720
0.411408,1.073471,0.799740
0.520744,1.073544,0.799760
0.609939,1.073670,0.799780
0.151395,1.073684,0.799800
0.308230,1.073795,0.799820
0.045011,1.073805,0.799840
0.439121,1.073917,0.799860
1.326942,1.073923,0.799880
0.176192,1.073979,0.799900
1.179441,1.074038,0.799920
0.054865,1.074069,0.799940
0.417649,1.074094,0.799960
0.753017,1.074144,0.799980
0.270325,1.074202,0.800000
0.733487,1.074321,0.800020
0.535694,1.074350,0.800040
0.082626,1.074415,0.800060
0.735033,1.074712,0.800080
0.778913,1.074816,0.800100
0.961611,1.074871,0.800120
1.072102,1.074992,0.800140
0.128714,1.075032,0.800160
1.547834,1.075138,0.800180
0.491240,1.075173,0.800200
0.032616,1.075201,0.800220
0.004644,1.075210,0.800240
0.851753,1.075212,0.800260
0.834346,1.075424,0.800280
0.003648,1.075432,0.800300
1.239522,1.075450,0.800320
0.157863,1.075454,0.800340
0.212721,1.075477,0.800360
0.438976,1.075482,0.800380
0.241856,1.075512,0.800400
0.362539,1.075601,0.800420
1.019984,1.075680,0.800440
0.831229,1.075717,0.800460
1.035215,1.075761,0.800480
0.014149,1.075797,0.800500
0.480045,1.075822,0.800520
0.079284,1.075831,0.800540
1.052354,1.075846,0.800560
0.408973,1.076010,0.800580
0.476458,1.076057,0.800600
0.298647,1.076181,0.800620
2.034586,1.076185,0.800640
0.031901,1.076368,0.800660
0.704560,1.076510,0.800680
0.328830,1.076592,0.800700
0.252339,1.076592,0.800720
0.886278,1.076607,0.800740
1.035664,1.076628,0.800760
0.065660,1.076784,0.800780
0.679434,1.076866,0.800800
0.445071,1.076916,0.800820
0.309129,1.077033,0.800840
1.333974,1.077036,0.800860
0.818040,1.077093,0.800880
0.426262,1.077177,0.800900
0.157323,1.077285,0.800920
0.192417,1.077291,0.800940
1.773075,1.077319,0.800960
0.511214,1.077356,0.800980
0.188221,1.077439,0.801000
0.275015,1.077469,0.801020
0.954137,1.077509,0.801040
0.669152,1.077540,0.801060
0.432741,1.077565,0.801080
0.750302,1.077761,0.801100
0.749749,1.077761,0.801120
0.150656,1.077882,0.801140
0.386723,1.077964,0.801160
1.144515,1.078007,0.801180
0.900203,1.078072,0.801200
0.704878,1.078272,0.801220
1.366315,1.078395,0.801240
1.200012,1.078433,0.801260
0.027491,1.078444,0.801280
0.397365,1.078520,0.801300
0.403935,1.078540,0.801320
0.247601,1.078576,0.801340
0.412122,1.078633,0.801360
0.429249,1.078639,0.801380
1.023348,1.078842,0.801400
0.922565,1.078848,0.801420
0.642509,1.078913,0.801440
0.674048,1.078920,0.801460
1.898744,1.078969,0.801480
0.319880,1.078991,0.801500
1.775307,1.079167,0.801520
1.601133,1.079185,0.801540
0.255968,1.079297,0.801560
0.896107,1.079329,0.801580
0.073068,1.079350,0.801600
0.221478,1.079354,0.801620
0.587366,1.079371,0.801640
0.581236,1.079407,0.801660
0.541183,1.079412,0.801680
0.234754,1.079440,0.801700
1.893832,1.079563,0.801720
2.583399,1.079666,0.801740
0.500223,1.079720,0.801760
0.099164,1.079784,0.801780
0.024903,1.079815,0.801800
0.699001,1.079855,0.801820
1.621849,1.080118,0.801840
0.443812,1.080279,0.801860
0.154986,1.080496,0.801880
1.354096,1.080622,0.801900
0.040107,1.080679,0.801920
0.559623,1.080715,0.801940
1.661523,1.080770,0.801960
0.510586,1.080789,0.801980
0.048269,1.080881,0.802000
0.090256,1.080919,0.802020
0.519133,1.080943,0.802040
0.160039,1.081086,0.802060
0.298680,1.081249,0.802080
0.191981,1.081570,0.802100
1.441344,1.081622,0.802120
0.183697,1.081843,0.802140
0.447360,1.081877,0.802160
0.211032,1.082101,0.802180
0.057697,1.082201,0.802200
0.164564,1.082222,0.802220
0.493378,1.082335,0.802240
0.136662,1.082364,0.802260
0.948999,1.082464,0.802280
0.424774,1.082528,0.802300
0.427565,1.082557,0.802320
0.231015,1.082690,0.802340
0.607270,1.082704,0.802360
0.235227,1.082815,0.802380
0.515594,1.082869,0.802400
0.012716,1.082925,0.802420
0.827908,1.082961,0.802440
0.066843,1.082990,0.802460
0.140304,1.083030,0.802480
0.079133,1.083056,0.802500
0.392846,1.083080,0.802520
0.775757,1.083275,0.802540
0.296856,1.083289,0.802560
0.751159,1.083417,0.802580
0.483451,1.083450,0.802600
0.366486,1.083702,0.802620
0.188272,1.083780,0.802640
0.894145,1.084078,0.802660
0.632281,1.084131,0.802680
1.447182,1.084319,0.802700
0.468264,1.084363,0.802720
0.245763,1.084538,0.802740
1.338765,1.084746,0.802760
0.229544,1.084778,0.802780
1.200441,1.084850,0.802800
0.089109,1.084893,0.802820
1.111147,1.085028,0.802840
1.471559,1.085145,0.802860
0.178869,1.085215,0.802880
0.539347,1.085222,0.802900
0.921414,1.085247,0.802920
2.269033,1.085260,0.802940
0.384607,1.085272,0.802960
0.270149,1.085303,0.802980
0.669676,1.085363,0.803000
0.197385,1.085378,0.803020
0.228931,1.085505,0.803040
0.079564,1.085569,0.803060
1.456932,1.085597,0.803080
1.295669,1.085823,0.803100
0.067399,1.085905,0.803120
0.007497,1.085925,0.803140
0.998079,1.085962,0.803160
2.306929,1.086043,0.803180
0.137687,1.086067,0.803200
0.650044,1.086102,0.803220
0.183151,1.086113,0.803240
0.024320,1.086119,0.803260
0.178486,1.086192,0.803280
0.137129,1.086452,0.803300
0.257044,1.086610,0.803320
0.085234,1.086634,0.803340
0.053760,1.086660,0.803360
1.348749,1.086728,0.803380
0.557053,1.086811,0.803400
0.582922,1.086821,0.803420
0.042043,1.086911,0.803440
0.303704,1.086927,0.803460
0.054040,1.086941,0.803480
0.348346,1.086985,0.803500
0.131998,1.087129,0.803520
0.219027,1.087142,0.803540
0.036511,1.087247,0.803560
0.878170,1.087249,0.803580
0.484242,1.087407,0.803600
2.104419,1.087438,0.803620
0.001788,1.087469,0.803640
0.381611,1.087673,0.803660
0.945365,1.087772,0.803680
0.966426,1.087844,0.803700
0.003663,1.087866,0.803720
1.204070,1.087954,0.803740
1.054962,1.088089,0.803760
3.314573,1.088101,0.803780
0.714252,1.088110,0.803800
1.230534,1.088276,0.803820
0.747279,1.088319,0.803840
1.209963,1.088332,0.803860
0.605282,1.088379,0.803880
0.099867,1.088405,0.803900
0.365755,1.088410,0.803920
0.126384,1.088420,0.803940
0.921314,1.088470,0.803960
0.167359,1.088548,0.803980
0.460485,1.088620,0.804000
0.044008,1.088709,0.804020
0.768297,1.088754,0.804040
0.307112,1.088787,0.804060
1.543523,1.088796,0.804080
0.163059,1.088808,0.804100
0.855955,1.088880,0.804120
1.395416,1.088905,0.804140
0.136419,1.088931,0.804160
1.176283,1.089055,0.804180
0.772120,1.089085,0.804200
0.096057,1.089193,0.804220
1.631688,1.089240,0.804240
0.508233,1.089290,0.804260
0.367086,1.089305,0.804280
0.306812,1.089317,0.804300
0.242030,1.089383,0.804320
0.342630,1.089386,0.804340
0.489437,1.089471,0.804360
0.098404,1.089484,0.804380
0.061946,1.089596,0.804400
0.144541,1.089630,0.804420
1.113352,1.089833,0.804440
1.482672,1.089939,0.804460
1.247881,1.089996,0.804480
0.262368,1.090009,0.804500
0.621990,1.090056,0.804520
0.149738,1.090106,0.804540
0.271630,1.090191,0.804560
0.174805,1.090268,0.804580
0.927618,1.090303,0.804600
0.400117,1.090467,0.804620
0.575544,1.090595,0.804640
0.077836,1.090601,0.804660
1.792699,1.090609,0.804680
0.075246,1.090826,0.804700
0.871389,1.090853,0.804720
0.173996,1.090933,0.804740
1.275056,1.090941,0.804760
1.307697,1.091049,0.804780
2.370539,1.091067,0.804800
0.188512,1.091090,0.804820
0.129315,1.091122,0.804840
0.185469,1.091196,0.804860
2.504629,1.091250,0.804880
0.198125,1.091372,0.804900
0.319208,1.091373,0.804920
0.519537,1.091387,0.804940
0.771270,1.091398,0.804960
0.495780,1.091405,0.804980
1.550053,1.091421,0.805000
0.048089,1.091428,0.805020
0.366874,1.091670,0.805040
0.057169,1.091726,0.805060
0.172093,1.091744,0.805080
0.111883,1.091748,0.805100
0.641855,1.091817,0.805120
0.743157,1.091854,0.805140
1.098103,1.091949,0.805160
0.333346,1.092164,0.805180
0.679568,1.092183,0.805200
0.848120,1.092216,0.805220
1.925578,1.092296,0.805240
0.013722,1.092298,0.805260
0.483975,1.092376,0.805280
0.236197,1.092394,0.805300
0.026360,1.092475,0.805320
0.405201,1.092527,0.805340
0.547740,1.092530,0.805360
0.222384,1.092611,0.805380
1.208604,1.092667,0.805400
0.306187,1.092684,0.805420
0.107778,1.092847,0.805440
0.113427,1.092866,0.805460
0.561822,1.092928,0.805480
1.186095,1.092936,0.805500
0.143134,1.093112,0.805520
0.110287,1.093121,0.805540
0.088262,1.093187,0.805560
0.331930,1.093279,0.805580
0.031909,1.093317,0.805600
0.835275,1.093389,0.805620
0.678022,1.093411,0.805640
0.103774,1.093569,0.805660
1.430969,1.093594,0.805680
0.396665,1.093630,0.805700
0.115249,1.093714,0.805720
0.085213,1.093784,0.805740
1.059264,1.093786,0.805760
0.027101,1.093972,0.805780
0.193423,1.094055,0.805800
0.595518,1.094075,0.805820
0.103313,1.094102,0.805840
1.174259,1.094206,0.805860
0.827577,1.094240,0.805880
0.066488,1.094314,0.805900
1.558387,1.094429,0.805920
4.156332,1.094445,0.805940
0.920318,1.094449,0.805960
0.217353,1.094489,0.805980
0.033713,1.094591,0.806000
0.588573,1.094688,0.806020
0.250719,1.094704,0.806040
1.359314,1.094718,0.806060
0.165342,1.094763,0.806080
0.954036,1.094843,0.806100
0.370151,1.094882,0.806120
0.313827,1.095236,0.806140
0.141520,1.095300,0.806160
0.049623,1.095345,0.806180
0.738556,1.095352,0.806200
0.251071,1.095399,0.806220
1.720471,1.095459,0.806240
0.662414,1.095462,0.806260
0.174669,1.095559,0.806280
0.052247,1.095590,0.806300
0.143828,1.095643,0.806320
0.357873,1.095735,0.806340
0.089129,1.095744,0.806360
0.876078,1.095858,0.806380
0.052408,1.096138,0.806400
0.123982,1.096170,0.806420
0.473400,1.096275,0.806440
0.308605,1.096283,0.806460
1.060343,1.096294,0.806480
0.565951,1.096449,0.806500
0.148656,1.096489,0.806520
1.052288,1.096532,0.806540
0.852702,1.096552,0.806560
0.713726,1.096568,0.806580
1.147886,1.096597,0.806600
0.683069,1.096710,0.806620
0.452198,1.096796,0.806640
0.746741,1.096822,0.806660
0.136101,1.096834,0.806680
0.222383,1.096903,0.806700
0.569331,1.096925,0.806720
1.220392,1.096927,0.806740
1.152079,1.096997,0.806760
0.037650,1.097051,0.806780
0.896653,1.097176,0.806800
0.792012,1.097189,0.806820
1.069709,1.097212,0.806840
0.702707,1.097401,0.806860
0.187406,1.097427,0.806880
0.005278,1.097743,0.806900
0.145770,1.097851,0.806920
1.012095,1.097874,0.806940
0.854448,1.097918,0.806960
0.378110,1.097928,0.806980
1.619880,1.097969,0.807000
0.323565,1.098095,0.807020
0.030323,1.098103,0.807040
0.319303,1.098433,0.807060
0.721593,1.098509,0.807080
0.009364,1.098554,0.807100
0.772287,1.098580,0.807120
1.059549,1.098605,0.807140
0.262130,1.098805,0.807160
0.139344,1.098886,0.807180
0.280164,1.098906,0.807200
1.078969,1.098968,0.807220
0.021985,1.098982,0.807240
1.118310,1.099015,0.807260
1.167885,1.099058,0.807280
0.351303,1.099116,0.807300
0.642498,1.099459,0.807320
2.691531,1.099502,0.807340
0.456181,1.099517,0.807360
0.926061,1.099530,0.807380
0.287558,1.099807,0.807400
0.929578,1.099827,0.807420
0.916505,1.099891,0.807440
0.505087,1.099925,0.807460
0.040463,1.099973,0.807480
0.810812,1.100005,0.807500
0.263575,1.100015,0.807520
0.726603,1.100024,0.807540
0.047939,1.100033,0.807560
0.320182,1.100245,0.807580
0.429789,1.100539,0.807600
0.217920,1.100584,0.807620
0.562765,1.100597,0.807640
1.762601,1.100641,0.807660
0.132382,1.100703,0.807680
0.561916,1.100857,0.807700
0.247373,1.100869,0.807720
0.468653,1.100931,0.807740
0.029092,1.100938,0.807760
0.125917,1.100977,0.807780
0.969749,1.101024,0.807800
0.242266,1.101044,0.807820
0.504061,1.101082,0.807840
0.024422,1.101199,0.807860
0.126807,1.101339,0.807880
0.206875,1.101350,0.807900
0.660415,1.101533,0.807920
2.843319,1.101584,0.807940
0.033355,1.101701,0.807960
1.046117,1.101705,0.807980
0.113370,1.101742,0.808000
0.374925,1.101840,0.808020
0.083358,1.101844,0.808040
0.035835,1.101894,0.808060
0.204460,1.101898,0.808080
1.654684,1.101938,0.808100
0.956847,1.101946,0.808120
0.853218,1.102055,0.808140
1.396721,1.102127,0.808160
0.449616,1.102272,0.808180
0.338766,1.102296,0.808200
0.149382,1.102307,0.808220
0.070146,1.102353,0.808240
0.040790,1.102385,0.808260
0.358635,1.102481,0.808280
0.732787,1.102486,0.808300
1.268282,1.102534,0.808320
0.158669,1.102544,0.808340
0.562815,1.102609,0.808360
0.504083,1.102703,0.808380
0.179853,1.102962,0.808400
0.149812,1.103021,0.808420
2.327420,1.103037,0.808440
0.085277,1.103095,0.808460
0.383344,1.103215,0.808480
0.028585,1.103220,0.808500
0.034441,1.103533,0.808520
0.754152,1.103590,0.808540
0.082763,1.103602,0.808560
1.708797,1.103676,0.808580
0.128078,1.103705,0.808600
3.129850,1.103708,0.808620
0.645770,1.103735,0.808640
0.332080,1.103753,0.808660
0.916449,1.104146,0.808680
0.186984,1.104159,0.808700
0.437326,1.104267,0.808720
0.010384,1.104287,0.808740
2.867490,1.104309,0.808760
1.612609,1.104368,0.808780
3.523683,1.104520,0.808800
0.410293,1.104538,0.808820
0.918887,1.104601,0.808840
0.968097,1.104689,0.808860
1.440370,1.105066,0.808880
0.155997,1.105199,0.808900
0.021712,1.105227,0.808920
0.291127,1.105280,0.808940
0.252668,1.105299,0.808960
0.298285,1.105353,0.808980
0.050197,1.105432,0.809000
0.437340,1.105447,0.809020
1.003821,1.105478,0.809040
0.158937,1.105478,0.809060
0.104614,1.105694,0.809080
